8.227848101265822223e-01,5.506329113924048890e-01,4.303797468354431111e-01,3.164556962025315556e-01,2.721518987341773332e-01,4.303797468354431111e-01,7.025316455696202222e-01,9.113924050632911111e-01
7.594936708860757779e-01,5.506329113924048890e-01,4.240506329113924444e-01,3.227848101265824443e-01,2.784810126582279999e-01,4.493670886075948889e-01,7.278481012658226668e-01,9.240506329113924444e-01
7.278481012658226668e-01,5.443037974683544444e-01,4.177215189873417778e-01,3.227848101265824443e-01,2.848101265822784445e-01,4.683544303797468888e-01,7.405063291139240000e-01,9.177215189873417778e-01
7.025316455696202222e-01,5.379746835443037778e-01,4.113924050632911111e-01,3.164556962025315556e-01,2.848101265822784445e-01,4.873417721518986667e-01,7.594936708860757779e-01,9.303797468354428890e-01
6.708860759493671111e-01,5.316455696202533332e-01,4.113924050632911111e-01,2.911392405063291111e-01,2.911392405063291111e-01,4.936708860759493334e-01,7.658227848101266666e-01,9.303797468354428890e-01
6.645569620253164445e-01,5.316455696202533332e-01,3.987341772151899999e-01,2.911392405063291111e-01,2.911392405063291111e-01,5.063291139240506666e-01,7.911392405063291111e-01,9.493670886075948889e-01
6.455696202531644445e-01,5.189873417721517779e-01,3.924050632911391112e-01,2.848101265822784445e-01,2.911392405063291111e-01,5.063291139240506666e-01,7.974683544303797778e-01,9.493670886075948889e-01
6.329113924050633333e-01,5.126582278481013333e-01,3.924050632911391112e-01,2.784810126582279999e-01,2.848101265822784445e-01,5.569620253164557777e-01,8.037974683544302223e-01,9.556962025316455556e-01
6.329113924050633333e-01,5.126582278481013333e-01,3.797468354430380000e-01,2.721518987341773332e-01,2.721518987341773332e-01,5.696202531645568889e-01,8.101265822784808890e-01,9.556962025316455556e-01
6.265822784810126667e-01,5.126582278481013333e-01,3.734177215189875554e-01,2.658227848101264446e-01,2.848101265822784445e-01,5.949367088607595555e-01,7.974683544303797778e-01,9.493670886075948889e-01
6.202531645569620000e-01,5.126582278481013333e-01,3.607594936708860001e-01,2.784810126582279999e-01,3.101265822784811110e-01,6.075949367088608888e-01,8.354430379746833335e-01,9.620253164556960002e-01
6.139240506329113334e-01,5.126582278481013333e-01,3.544303797468355555e-01,2.784810126582279999e-01,3.734177215189875554e-01,6.012658227848100001e-01,8.291139240506328889e-01,9.936708860759491113e-01
5.886075949367088889e-01,4.936708860759493334e-01,3.417721518987342222e-01,2.784810126582279999e-01,4.050632911392406665e-01,6.265822784810126667e-01,8.291139240506328889e-01,1.000000000000000000e+00
5.759493670886075556e-01,4.810126582278482221e-01,3.354430379746835555e-01,2.721518987341773332e-01,3.860759493670886666e-01,6.455696202531644445e-01,8.607594936708860001e-01,9.746835443037975555e-01
5.696202531645568889e-01,4.683544303797468888e-01,3.291139240506328889e-01,2.658227848101264446e-01,3.924050632911391112e-01,6.392405063291139999e-01,8.670886075949366667e-01,9.746835443037975555e-01
5.696202531645568889e-01,4.493670886075948889e-01,3.164556962025315556e-01,2.658227848101264446e-01,4.177215189873417778e-01,6.645569620253164445e-01,8.987341772151897779e-01,9.746835443037975555e-01
5.632911392405064444e-01,4.367088607594937777e-01,3.164556962025315556e-01,2.658227848101264446e-01,4.303797468354431111e-01,6.772151898734175557e-01,8.797468354430380000e-01,9.620253164556960002e-01
5.506329113924048890e-01,4.303797468354431111e-01,3.164556962025315556e-01,2.721518987341773332e-01,4.303797468354431111e-01,7.025316455696202222e-01,9.113924050632911111e-01,9.810126582278480001e-01
5.506329113924048890e-01,4.240506329113924444e-01,3.227848101265824443e-01,2.784810126582279999e-01,4.493670886075948889e-01,7.278481012658226668e-01,9.240506329113924444e-01,9.873417721518986667e-01
5.443037974683544444e-01,4.177215189873417778e-01,3.227848101265824443e-01,2.848101265822784445e-01,4.683544303797468888e-01,7.405063291139240000e-01,9.177215189873417778e-01,9.683544303797466668e-01
5.379746835443037778e-01,4.113924050632911111e-01,3.164556962025315556e-01,2.848101265822784445e-01,4.873417721518986667e-01,7.594936708860757779e-01,9.303797468354428890e-01,9.683544303797466668e-01
5.316455696202533332e-01,4.113924050632911111e-01,2.911392405063291111e-01,2.911392405063291111e-01,4.936708860759493334e-01,7.658227848101266666e-01,9.303797468354428890e-01,9.746835443037975555e-01
5.316455696202533332e-01,3.987341772151899999e-01,2.911392405063291111e-01,2.911392405063291111e-01,5.063291139240506666e-01,7.911392405063291111e-01,9.493670886075948889e-01,9.873417721518986667e-01
5.189873417721517779e-01,3.924050632911391112e-01,2.848101265822784445e-01,2.911392405063291111e-01,5.063291139240506666e-01,7.974683544303797778e-01,9.493670886075948889e-01,9.556962025316455556e-01
5.126582278481013333e-01,3.924050632911391112e-01,2.784810126582279999e-01,2.848101265822784445e-01,5.569620253164557777e-01,8.037974683544302223e-01,9.556962025316455556e-01,9.746835443037975555e-01
5.126582278481013333e-01,3.797468354430380000e-01,2.721518987341773332e-01,2.721518987341773332e-01,5.696202531645568889e-01,8.101265822784808890e-01,9.556962025316455556e-01,9.683544303797466668e-01
5.126582278481013333e-01,3.734177215189875554e-01,2.658227848101264446e-01,2.848101265822784445e-01,5.949367088607595555e-01,7.974683544303797778e-01,9.493670886075948889e-01,9.620253164556960002e-01
5.126582278481013333e-01,3.607594936708860001e-01,2.784810126582279999e-01,3.101265822784811110e-01,6.075949367088608888e-01,8.354430379746833335e-01,9.620253164556960002e-01,9.556962025316455556e-01
5.126582278481013333e-01,3.544303797468355555e-01,2.784810126582279999e-01,3.734177215189875554e-01,6.012658227848100001e-01,8.291139240506328889e-01,9.936708860759491113e-01,8.481012658227848888e-01
4.936708860759493334e-01,3.417721518987342222e-01,2.784810126582279999e-01,4.050632911392406665e-01,6.265822784810126667e-01,8.291139240506328889e-01,1.000000000000000000e+00,7.658227848101266666e-01
4.810126582278482221e-01,3.354430379746835555e-01,2.721518987341773332e-01,3.860759493670886666e-01,6.455696202531644445e-01,8.607594936708860001e-01,9.746835443037975555e-01,6.962025316455695556e-01
4.683544303797468888e-01,3.291139240506328889e-01,2.658227848101264446e-01,3.924050632911391112e-01,6.392405063291139999e-01,8.670886075949366667e-01,9.746835443037975555e-01,6.645569620253164445e-01
4.493670886075948889e-01,3.164556962025315556e-01,2.658227848101264446e-01,4.177215189873417778e-01,6.645569620253164445e-01,8.987341772151897779e-01,9.746835443037975555e-01,6.455696202531644445e-01
4.367088607594937777e-01,3.164556962025315556e-01,2.658227848101264446e-01,4.303797468354431111e-01,6.772151898734175557e-01,8.797468354430380000e-01,9.620253164556960002e-01,6.329113924050633333e-01
4.303797468354431111e-01,3.164556962025315556e-01,2.721518987341773332e-01,4.303797468354431111e-01,7.025316455696202222e-01,9.113924050632911111e-01,9.810126582278480001e-01,6.075949367088608888e-01
4.240506329113924444e-01,3.227848101265824443e-01,2.784810126582279999e-01,4.493670886075948889e-01,7.278481012658226668e-01,9.240506329113924444e-01,9.873417721518986667e-01,6.012658227848100001e-01
4.177215189873417778e-01,3.227848101265824443e-01,2.848101265822784445e-01,4.683544303797468888e-01,7.405063291139240000e-01,9.177215189873417778e-01,9.683544303797466668e-01,5.886075949367088889e-01
4.113924050632911111e-01,3.164556962025315556e-01,2.848101265822784445e-01,4.873417721518986667e-01,7.594936708860757779e-01,9.303797468354428890e-01,9.683544303797466668e-01,5.696202531645568889e-01
4.113924050632911111e-01,2.911392405063291111e-01,2.911392405063291111e-01,4.936708860759493334e-01,7.658227848101266666e-01,9.303797468354428890e-01,9.746835443037975555e-01,5.569620253164557777e-01
3.987341772151899999e-01,2.911392405063291111e-01,2.911392405063291111e-01,5.063291139240506666e-01,7.911392405063291111e-01,9.493670886075948889e-01,9.873417721518986667e-01,5.506329113924048890e-01
3.924050632911391112e-01,2.848101265822784445e-01,2.911392405063291111e-01,5.063291139240506666e-01,7.974683544303797778e-01,9.493670886075948889e-01,9.556962025316455556e-01,5.506329113924048890e-01
3.924050632911391112e-01,2.784810126582279999e-01,2.848101265822784445e-01,5.569620253164557777e-01,8.037974683544302223e-01,9.556962025316455556e-01,9.746835443037975555e-01,5.379746835443037778e-01
3.797468354430380000e-01,2.721518987341773332e-01,2.721518987341773332e-01,5.696202531645568889e-01,8.101265822784808890e-01,9.556962025316455556e-01,9.683544303797466668e-01,5.379746835443037778e-01
3.734177215189875554e-01,2.658227848101264446e-01,2.848101265822784445e-01,5.949367088607595555e-01,7.974683544303797778e-01,9.493670886075948889e-01,9.620253164556960002e-01,5.379746835443037778e-01
3.607594936708860001e-01,2.784810126582279999e-01,3.101265822784811110e-01,6.075949367088608888e-01,8.354430379746833335e-01,9.620253164556960002e-01,9.556962025316455556e-01,5.379746835443037778e-01
3.544303797468355555e-01,2.784810126582279999e-01,3.734177215189875554e-01,6.012658227848100001e-01,8.291139240506328889e-01,9.936708860759491113e-01,8.481012658227848888e-01,5.253164556962024445e-01
3.417721518987342222e-01,2.784810126582279999e-01,4.050632911392406665e-01,6.265822784810126667e-01,8.291139240506328889e-01,1.000000000000000000e+00,7.658227848101266666e-01,5.189873417721517779e-01
3.354430379746835555e-01,2.721518987341773332e-01,3.860759493670886666e-01,6.455696202531644445e-01,8.607594936708860001e-01,9.746835443037975555e-01,6.962025316455695556e-01,5.126582278481013333e-01
3.291139240506328889e-01,2.658227848101264446e-01,3.924050632911391112e-01,6.392405063291139999e-01,8.670886075949366667e-01,9.746835443037975555e-01,6.645569620253164445e-01,5.063291139240506666e-01
3.164556962025315556e-01,2.658227848101264446e-01,4.177215189873417778e-01,6.645569620253164445e-01,8.987341772151897779e-01,9.746835443037975555e-01,6.455696202531644445e-01,5.000000000000000000e-01
3.164556962025315556e-01,2.658227848101264446e-01,4.303797468354431111e-01,6.772151898734175557e-01,8.797468354430380000e-01,9.620253164556960002e-01,6.329113924050633333e-01,4.936708860759493334e-01
3.164556962025315556e-01,2.721518987341773332e-01,4.303797468354431111e-01,7.025316455696202222e-01,9.113924050632911111e-01,9.810126582278480001e-01,6.075949367088608888e-01,4.873417721518986667e-01
3.227848101265824443e-01,2.784810126582279999e-01,4.493670886075948889e-01,7.278481012658226668e-01,9.240506329113924444e-01,9.873417721518986667e-01,6.012658227848100001e-01,4.810126582278482221e-01
3.227848101265824443e-01,2.848101265822784445e-01,4.683544303797468888e-01,7.405063291139240000e-01,9.177215189873417778e-01,9.683544303797466668e-01,5.886075949367088889e-01,4.810126582278482221e-01
3.164556962025315556e-01,2.848101265822784445e-01,4.873417721518986667e-01,7.594936708860757779e-01,9.303797468354428890e-01,9.683544303797466668e-01,5.696202531645568889e-01,4.746835443037973334e-01
2.911392405063291111e-01,2.911392405063291111e-01,4.936708860759493334e-01,7.658227848101266666e-01,9.303797468354428890e-01,9.746835443037975555e-01,5.569620253164557777e-01,4.746835443037973334e-01
2.911392405063291111e-01,2.911392405063291111e-01,5.063291139240506666e-01,7.911392405063291111e-01,9.493670886075948889e-01,9.873417721518986667e-01,5.506329113924048890e-01,4.683544303797468888e-01
2.848101265822784445e-01,2.911392405063291111e-01,5.063291139240506666e-01,7.974683544303797778e-01,9.493670886075948889e-01,9.556962025316455556e-01,5.506329113924048890e-01,4.620253164556962222e-01
2.784810126582279999e-01,2.848101265822784445e-01,5.569620253164557777e-01,8.037974683544302223e-01,9.556962025316455556e-01,9.746835443037975555e-01,5.379746835443037778e-01,4.556962025316455556e-01
2.721518987341773332e-01,2.721518987341773332e-01,5.696202531645568889e-01,8.101265822784808890e-01,9.556962025316455556e-01,9.683544303797466668e-01,5.379746835443037778e-01,4.493670886075948889e-01
2.658227848101264446e-01,2.848101265822784445e-01,5.949367088607595555e-01,7.974683544303797778e-01,9.493670886075948889e-01,9.620253164556960002e-01,5.379746835443037778e-01,4.430379746835442223e-01
2.784810126582279999e-01,3.101265822784811110e-01,6.075949367088608888e-01,8.354430379746833335e-01,9.620253164556960002e-01,9.556962025316455556e-01,5.379746835443037778e-01,4.430379746835442223e-01
2.784810126582279999e-01,3.734177215189875554e-01,6.012658227848100001e-01,8.291139240506328889e-01,9.936708860759491113e-01,8.481012658227848888e-01,5.253164556962024445e-01,4.556962025316455556e-01
2.784810126582279999e-01,4.050632911392406665e-01,6.265822784810126667e-01,8.291139240506328889e-01,1.000000000000000000e+00,7.658227848101266666e-01,5.189873417721517779e-01,4.430379746835442223e-01
2.721518987341773332e-01,3.860759493670886666e-01,6.455696202531644445e-01,8.607594936708860001e-01,9.746835443037975555e-01,6.962025316455695556e-01,5.126582278481013333e-01,4.367088607594937777e-01
2.658227848101264446e-01,3.924050632911391112e-01,6.392405063291139999e-01,8.670886075949366667e-01,9.746835443037975555e-01,6.645569620253164445e-01,5.063291139240506666e-01,4.240506329113924444e-01
2.658227848101264446e-01,4.177215189873417778e-01,6.645569620253164445e-01,8.987341772151897779e-01,9.746835443037975555e-01,6.455696202531644445e-01,5.000000000000000000e-01,4.113924050632911111e-01
2.658227848101264446e-01,4.303797468354431111e-01,6.772151898734175557e-01,8.797468354430380000e-01,9.620253164556960002e-01,6.329113924050633333e-01,4.936708860759493334e-01,3.987341772151899999e-01
2.721518987341773332e-01,4.303797468354431111e-01,7.025316455696202222e-01,9.113924050632911111e-01,9.810126582278480001e-01,6.075949367088608888e-01,4.873417721518986667e-01,3.860759493670886666e-01
2.784810126582279999e-01,4.493670886075948889e-01,7.278481012658226668e-01,9.240506329113924444e-01,9.873417721518986667e-01,6.012658227848100001e-01,4.810126582278482221e-01,3.924050632911391112e-01
2.848101265822784445e-01,4.683544303797468888e-01,7.405063291139240000e-01,9.177215189873417778e-01,9.683544303797466668e-01,5.886075949367088889e-01,4.810126582278482221e-01,3.860759493670886666e-01
2.848101265822784445e-01,4.873417721518986667e-01,7.594936708860757779e-01,9.303797468354428890e-01,9.683544303797466668e-01,5.696202531645568889e-01,4.746835443037973334e-01,3.797468354430380000e-01
2.911392405063291111e-01,4.936708860759493334e-01,7.658227848101266666e-01,9.303797468354428890e-01,9.746835443037975555e-01,5.569620253164557777e-01,4.746835443037973334e-01,3.670886075949366667e-01
2.911392405063291111e-01,5.063291139240506666e-01,7.911392405063291111e-01,9.493670886075948889e-01,9.873417721518986667e-01,5.506329113924048890e-01,4.683544303797468888e-01,3.544303797468355555e-01
2.911392405063291111e-01,5.063291139240506666e-01,7.974683544303797778e-01,9.493670886075948889e-01,9.556962025316455556e-01,5.506329113924048890e-01,4.620253164556962222e-01,3.481012658227848888e-01
2.848101265822784445e-01,5.569620253164557777e-01,8.037974683544302223e-01,9.556962025316455556e-01,9.746835443037975555e-01,5.379746835443037778e-01,4.556962025316455556e-01,3.417721518987342222e-01
2.721518987341773332e-01,5.696202531645568889e-01,8.101265822784808890e-01,9.556962025316455556e-01,9.683544303797466668e-01,5.379746835443037778e-01,4.493670886075948889e-01,3.354430379746835555e-01
2.848101265822784445e-01,5.949367088607595555e-01,7.974683544303797778e-01,9.493670886075948889e-01,9.620253164556960002e-01,5.379746835443037778e-01,4.430379746835442223e-01,3.291139240506328889e-01
3.101265822784811110e-01,6.075949367088608888e-01,8.354430379746833335e-01,9.620253164556960002e-01,9.556962025316455556e-01,5.379746835443037778e-01,4.430379746835442223e-01,3.164556962025315556e-01
3.734177215189875554e-01,6.012658227848100001e-01,8.291139240506328889e-01,9.936708860759491113e-01,8.481012658227848888e-01,5.253164556962024445e-01,4.556962025316455556e-01,3.101265822784811110e-01
